Checked,Tags,Name,Formula,Annot. Source: Predicted Compositions,Annot. Source: mzCloud Search,Annot. Source: mzVault Search,Annot. Source: Metabolika Search,Annot. Source: ChemSpider Search,Annot. Source: BioCyc Search,Annot. DeltaMass [ppm],Calc. MW,RT [min],Area (Max.),# ChemSpider Results,# mzCloud Results,# mzVault Results,mzCloud Best Match,mzCloud Best Match Confidence,mzVault Best Match,mzVault Library Match: Bamba lab 34 lipid mediators library stepped NCE 10 30 45,mzVault Library Match: Bamba lab 598 polar metabolites stepped NCE 10 30 45,mzVault Library Match: HILIC_FeihnLab,mzVault Library Match: HMDB_MoNA,mzVault Library Match: STD_LIB_HILIC,mzVault Library Match: MSDIAL-TandemMassSpectralAtlas-VS68-Pos,mzVault Library Match: MSMS-Public-Pos-VS15_1,mzVault Library Match: MSMS-Public-Pos-VS15_2,mzVault Library Match: MSMS-Public-Pos-VS15_3,MS2,Area: 04_2nd_extr_After-8_20201022_FS_Disc_Pos_01.raw (F3),Area: 05_2nd_extr_After-4_20201022_FS_Disc_Pos_01.raw (F4),Area: 06_1st_extr_After-4_Extract20200917_FS_Disc_Pos_01.raw (F5),Area: 08_2nd_extr_After-5_20201022_FS_Disc_Pos_01.raw (F7),Area: 10_1st_extr_After-2_Extract20200917_FS_Disc_Pos_01.raw (F9),Area: 12_1st_extr_After-12_Extract20200917_FS_Disc_Pos_01.raw (F11),Area: 14_1st_extr_After-11_Extract20200917_FS_Disc_Pos_01.raw (F13),Area: 16_2nd_extr_After-17_20201022_FS_Disc_Pos_01.raw (F15),Area: 17_2nd_extr_After-20_20201022_FS_Disc_Pos_01.raw (F16),Area: 18_1st_extr_After-7_Extract20200917_FS_Disc_Pos_01.raw (F17),Area: 19_2nd_extr_After-15_20201022_FS_Disc_Pos_01.raw (F18),Area: 24_1st_extr_After-1_Extract20200917_FS_Disc_Pos_01.raw (F23),Area: 30_2nd_extr_After-7_20201022_FS_Disc_Pos_01.raw (F29),Area: 31_2nd_extr_After-19_20201022_FS_Disc_Pos_01.raw (F30),Area: 40_2nd_extr_After-13_20201022_FS_Disc_Pos_01.raw (F40),Area: 41_1st_extr_After-8_Extract20200917_FS_Disc_Pos_01.raw (F41),Area: 49_1st_extr_After-5_Extract20200917_FS_Disc_Pos_01.raw (F49),Area: 50_1st_extr_After-9_Extract20200917_FS_Disc_Pos_01.raw (F50),Area: 52_2nd_extr_After-14_20201022_FS_Disc_Pos_01.raw (F52),Area: 54_2nd_extr_After-6_20201022_FS_Disc_Pos_01.raw (F54),Area: 57_1st_extr_After-3_Extract20200917_FS_Disc_Pos_01.raw (F57),Area: 59_2nd_extr_After-1_20201022_FS_Disc_Pos_01.raw (F59),Area: 62_2nd_extr_After-9_20201022_FS_Disc_Pos_01.raw (F62),Area: 63_2nd_extr_After-2_20201022_FS_Disc_Pos_01.raw (F63),Area: 64_1st_extr_After-6_Extract20200917_FS_Disc_Pos_01.raw (F64),Area: 69_2nd_extr_After-18_20201022_FS_Disc_Pos_01.raw (F69),Area: 70_2nd_extr_After-12_20201022_FS_Disc_Pos_01.raw (F70),Area: 72_2nd_extr_After-3_20201022_FS_Disc_Pos_01.raw (F72),Area: 73_2nd_extr_After-11_20201022_FS_Disc_Pos_01.raw (F73),Area: 75_1st_extr_After-10_Extract20200917_FS_Disc_Pos_01.raw (F75),Area: 76_2nd_extr_After-16_20201022_FS_Disc_Pos_01.raw (F76),Area: 77_2nd_extr_After-10_20201022_FS_Disc_Pos_01.raw (F77),Area: 03_2nd_extr_Before-6_20201022_FS_Disc_Pos_01.raw (F2),Area: 07_1st_extr_Before-10_Extract20200917_FS_Disc_Pos_01.raw (F6),Area: 09_2nd_extr_Before-14_20201022_FS_Disc_Pos_01.raw (F8),Area: 13_2nd_extr_Before-4_20201022_FS_Disc_Pos_01.raw (F12),Area: 15_2nd_extr_Before-19_20201022_FS_Disc_Pos_01.raw (F14),Area: 21_1st_extr_Before-9_Extract20200917_FS_Disc_Pos_01.raw (F20),Area: 22_2nd_extr_Before-2_20201022_FS_Disc_Pos_01.raw (F21),Area: 23_1st_extr_Before-4_Extract20200917_FS_Disc_Pos_01.raw (F22),Area: 25_1st_extr_Before-7_Extract20200917_FS_Disc_Pos_01.raw (F24),Area: 26_2nd_extr_Before-7_20201022_FS_Disc_Pos_01.raw (F25),Area: 27_2nd_extr_Before-8_20201022_FS_Disc_Pos_01.raw (F26),Area: 28_2nd_extr_Before-5_20201022_FS_Disc_Pos_01.raw (F27),Area: 32_1st_extr_Before-2_Extract20200917_FS_Disc_Pos_01.raw (F31),Area: 33_1st_extr_Before-3_Extract20200917_FS_Disc_Pos_01.raw (F32),Area: 35_2nd_extr_Before-1_20201022_FS_Disc_Pos_01.raw (F34),Area: 36_2nd_extr_Before-11_20201022_FS_Disc_Pos_01.raw (F35),Area: 37_2nd_extr_Before-13_20201022_FS_Disc_Pos_01.raw (F37),Area: 39_1st_extr_Before-6_Extract20200917_FS_Disc_Pos_01.raw (F39),Area: 42_1st_extr_Before-8_Extract20200917_FS_Disc_Pos_01.raw (F42),Area: 43_2nd_extr_Before-20_20201022_FS_Disc_Pos_01.raw (F43),Area: 44_2nd_extr_Before-21_20201022_FS_Disc_Pos_01.raw (F44),Area: 46_1st_extr_Before-1_Extract20200917_FS_Disc_Pos_01.raw (F46),Area: 48_1st_extr_Before-5_Extract20200917_FS_Disc_Pos_01.raw (F48),Area: 53_2nd_extr_Before-10_20201022_FS_Disc_Pos_01.raw (F53),Area: 55_2nd_extr_Before-18_20201022_FS_Disc_Pos_01.raw (F55),Area: 58_2nd_extr_Before-3_20201022_FS_Disc_Pos_01.raw (F58),Area: 60_2nd_extr_Before-9_20201022_FS_Disc_Pos_01.raw (F60),Area: 66_2nd_extr_Before-12_20201022_FS_Disc_Pos_01.raw (F66),Area: 67_2nd_extr_Before-17_20201022_FS_Disc_Pos_01.raw (F67),Area: 68_2nd_extr_Before-15_20201022_FS_Disc_Pos_01.raw (F68),Area: 71_2nd_extr_Before-16_20201022_FS_Disc_Pos_01.raw (F71),Area: 01_Water_Blank_20201022_FS_Disc_Pos_01.raw (F36),Area: 78_Water_Blank_20201022_FS_Disc_Pos_02.raw (F78),Area: 02_Pooled_QC1_20201022_FS_Disc_Pos_01.raw (F1),Area: 11_Pooled_QC1_20201022_FS_Disc_Pos_02.raw (F10),Area: 20_Pooled_QC1_20201022_FS_Disc_Pos_03.raw (F19),Area: 29_Pooled_QC1_20201022_FS_Disc_Pos_04.raw (F28),Area: 38_Pooled_QC1_20201022_FS_Disc_Pos_05.raw (F38),Area: 47_Pooled_QC1_20201022_FS_Disc_Pos_06.raw (F47),Area: 56_Pooled_QC1_20201022_FS_Disc_Pos_07.raw (F56),Area: 65_Pooled_QC1_20201022_FS_Disc_Pos_08.raw (F65),Area: 74_Pooled_QC1_20201022_FS_Disc_Pos_09.raw (F74),Area: 79_Pooled_QC1_20201022_FS_Disc_Pos_10.raw (F79),Group Area: After,Group Area: Before,Group Area: QC1-SameVial,Group CV [%]: After,Group CV [%]: Before,Group CV [%]: QC1-SameVial,Ratio: (After) / (Before),Log2 Fold Change: (After) / (Before),P-value: (After) / (Before),Adj. P-value: (After) / (Before)
FALSE,,,C37 H67 N10 O11 P,Full match,No results,No results,No results,No results,No results,-2.28,858.47088,9.719,93274023.07,0,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,DDA for other ion,26873848.83,23636646.08,3263834.707,7761643.428,5863756.226,9806684.146,8198496.044,4430871.681,35450056.12,9853936.838,14203622.16,6832735.758,4467604.098,6948457.608,56598947.8,10210993.44,13001174.77,9071277.058,6546977.609,8740340.869,9198335.634,28676311.83,17910050.95,50064551.52,23121951.04,15280364.01,10006665.43,3991210.697,1871046.593,18780793.44,5584131.486,30810622.52,21445946.31,93274023.07,11777357.81,14299306.82,5751206.604,22692757.04,15770882.56,587950.8988,21205952.56,10670605.76,6076167.063,7339434.736,35872029.68,30773477.99,17253920.13,22938218.68,5603503.64,29440072.78,50645592.97,37754194.39,7762707.414,22632939.39,14926689.48,6630299.268,21978595.5,15295761.42,15282482.24,12642594.54,7466915.458,7367176.546,9361348.632,87860.66316,125702.8182,19261292.26,15119824.83,14820555.61,14889111.98,20499882.09,19953474.48,20131461.59,20188057.31,20401843.4,19151941.6,9830310.492,15282482.24,19607383.37,87.19122888,90.77015279,13.30852853,0.643,-0.64,0.487497,0.659246748
TRUE,,"2,3-dinor-8-iso Prostaglandin F2?",C18 H30 O5,No match,Invalid mass,No results,No results,No results,No results,52194.15,343.23554,0.643,92619274.71,0,3,0,67.8,57.8,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,DDA for preferred ion,65036124.45,67595676.37,26419339.58,56747147.61,18176624.94,17498961.76,10080966.18,28848719.24,36278663.25,32522218.9,39810848.28,52025538.11,64245904.74,61234431.14,67504898.19,39870003.75,35218387.89,37659029.28,92619274.71,69017430.04,84637775.33,53119740.31,41036935.42,42702293.72,33740185.78,55726650.79,51632163.74,72775791.2,37701522.05,30376475.04,44968229.13,72717440.85,37641932.41,23943432.82,19839271.95,28766935.25,24396558.08,19232721.04,29972152.29,15578636.61,16630019.09,35708909.55,21718709,23161064.45,14341601.91,20954771.85,32651266.93,21159740.04,36571455.52,28537885.58,34697046.17,46554276.5,23650696.81,26437778.36,22333622.79,52415034.71,54790803.43,42423324.4,60100696.62,27232818.3,37638704.96,35769448.84,19802704.85,226423.2871,144400.411,41975828.77,36305307.86,35495885.05,28617228.27,40535010.51,35792758.95,57635128.81,60065622.79,47565976.76,49707346.52,43835261.42,27232818.3,41255419.64,41.33730361,38.90265259,23.52627179,1.61,0.69,0.000246479,0.000738852
TRUE,,17?-estradiol,C18 H24 O2,Not the top hit,No results,No results,Full match,Partial match,Full match,-0.57,272.17747,0.773,92599431.94,7,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,DDA for preferred ion,77125536.41,92599431.94,51436254.08,72436515.15,28623817.4,22895292.27,22337076.01,44009382.01,49828407.61,31272120.75,50161950.48,90663297.24,80620008.42,67048436.25,54728978.31,48441925.78,48768230.2,36011782.41,83410117.13,81936470.81,87249739.57,45896592.35,39182365.43,14411918.12,44485728.26,50392035.41,70899211.96,73321878.28,35153824.11,53347723.98,30773035.61,55850114.02,40438358.43,27219319.74,13056134.02,33932155.59,26874037.18,8307029.855,28053550.88,22610257.45,11813801.75,32477157.45,19777277.39,18853188.69,9929163.403,14547741.32,23288327.06,27753004.89,20915125.34,23726792.72,26542417.99,33792327.85,13987517.17,19850416.82,12283036.77,34819082.08,30374078.52,30175642.77,38674380.28,6057765.237,25003146.69,20187516.58,13062607.33,132191.409,122143.7397,43318104.55,39869374.75,40404249.39,39342654.3,40103271.95,35461480.4,34963507.65,38367823.26,34255470.93,34922342.6,50276992.94,23288327.06,38855238.78,39.88422195,40.20783097,7.96926698,2.159,1.11,3.85947E-12,3.40987E-11
FALSE,,NP-001445,C18 H30 O5,No match,Invalid mass,No results,No results,No match,No results,-55212.37,308.19853,0.746,92427617.99,9,10,0,90.8,69.5,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,DDA for preferred ion,87998613.06,92427617.99,75243426.65,83055774.75,35540205,1008760.156,2497255.422,54575327.77,2917535.306,1414425.252,49790516.41,86916216.81,89118436.4,71548979.59,44728863.93,3002970.25,3295852.826,2755961.677,6650152.402,5884864.691,5819324.985,25877476.35,3954458.62,10499496.96,2458893.042,5440395.119,6281506.81,6546306.209,3731439.346,3593023.325,3856199.641,4603146.529,40097765.66,34348984.86,1284963.556,2292475.781,39701571.06,23204178.7,40165349.66,37403988.74,20535720,29397494.07,1401627.041,1161989.561,824080.2488,23982382.39,1826653.764,29322956.1,2741403.54,2679522.956,2617570.288,3691038.209,1768886.832,2827225.074,2152676.955,3806041.809,3825856.61,20490717.91,18324965.67,1983182.068,19531294.98,3137899.502,1600647.177,42363.88555,34743.86791,51988058.63,41711138.61,50208177.52,50513343.11,3384016.508,3745272.929,4160118.739,4020850.918,3872475.912,4395679.033,6083185.75,3691038.209,4277898.886,121.6803466,106.9557611,106.551813,1.648,0.72,0.273141448,0.412332233
FALSE,,,C6 H11 N8 O4 P,Full match,No results,No results,No results,No results,No results,-4.4,290.06281,4.788,91571635.78,0,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,DDA for preferred ion,4566743.205,3599152.542,6258101.435,1507087.597,8810358.981,17490574.92,12459281.67,1021353.742,1234401.374,6346332.12,2140400.333,4941538.313,3887723.418,2244449.398,1402948.579,6458478.209,13228829.38,5817552.024,2457061.004,2899451.288,9560940.896,4254147.03,2114262.95,6023980.004,8015658.543,8015567.288,3746465.087,1921398.006,2580758.118,9854584.546,2693249.903,4791955.605,11847550.04,525589.5672,17201626.12,4673464.11,8189136.713,3058405.648,10353733,1845319.908,1323813.202,15017630.56,16271806.08,1940162.657,825257.5245,420392.5802,16303706.74,91571635.78,7967634.509,2307595.137,423500.0853,12620054.05,34424361.52,310817.3257,910303.2347,10579653.07,5582672.873,82696010.35,26579546.34,41984620.28,24087728.57,56495616.18,17291982.25,122886.6301,135825.1923,3843799.288,4429728.242,5309202.229,5081464.006,6655325.962,457349.0461,9295265.577,7004662.848,5057421.561,5183369.835,4410445.118,10353733,5132416.92,72.70040739,135.4189886,43.729801,0.426,-1.23,0.3568073,0.513394732
FALSE,,,C20 H40 N2 O,Full match,No results,No results,No results,No results,No results,-0.59,324.31387,1.361,91485412.07,0,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,DDA for preferred ion,58565675.29,43283773.58,43468768.71,34379833.88,14183706.75,6992925.955,4754693.487,91485412.07,42323082.85,4674029.016,29680026.16,31884051.75,37806049.86,33631207.31,26778257.26,12604526.73,32359358.84,10855371.29,45486226.39,36730461.27,19768474.5,14835147.43,22967878.35,8823924.221,12232026.45,47518070.09,61514380.84,27341726.48,35332155.41,25197346.63,28259860.05,30259146.17,30578445.71,2233183.895,22977292.97,33425017,29146009.76,20642120.55,8850781.965,8040681.932,9072996.277,17187159.55,14911417.58,34802158.04,4569913.347,11250094.91,14704353.28,24678498.27,32829211.62,6726157.292,15683558.06,76074253.6,11917807.55,14084861,5155078.407,17591224.49,18720409.11,18759980.95,23804627.43,18214832.74,26431501.66,12046679.91,23369671.26,128581.7401,124748.9216,20562156.22,21699942.89,28361967.72,24505103.38,20879054.8,19762561.68,21032094.79,18674813.39,18590196.35,16968881.19,29969586.16,17591224.49,20720605.51,61.00981607,70.0257727,15.4814663,1.704,0.77,0.02853923,0.058046672
TRUE,,"(2S)-3-Methyl-2-({[(3S,4S,5R)-2,3,4-trihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]methyl}amino)butanoic acid (non-preferred name)",C11 H21 N O7,Not the top hit,No results,No results,No results,Full match,No results,-0.11,279.13177,7.657,91444625.5,1,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,DDA for preferred ion,1550252.795,2352488.759,1072303.607,1267089.348,179063.8215,181900.1596,283635.293,1520188.754,584404.9954,160038.8864,509799.8882,598992.3749,651764.6661,541425.8025,1289367.084,587647.3858,471775.3508,303511.7968,1410432.584,880454.6575,186361.7407,271183.095,1423163.248,364316.2302,318970.7153,468578.9748,728858.1785,1045806.432,983091.0012,492309.1448,615281.6299,414914.2876,3003237.67,16734509.34,3887588.5,1762299.565,3241043.322,10614295.3,1664354.137,13231648.01,91444625.5,1920419.461,3651402.451,2224127.043,17667377.73,63821345.59,3629785.488,18573292.24,1942867.193,10143116.23,20475772.67,3084578.618,1296748.73,47827396.26,11740300.34,2225224.541,432765.1634,2803229.396,6013669.416,5262867.778,2845015.637,2802924.564,965201.0983,116402.507,96150.6422,10895688.94,5948465.418,6277644.43,6923298.316,8334753.989,6835202.932,6885382.035,6574599.641,7355728.093,6133738.037,586026.1906,3629785.488,6860292.484,70.0293952,165.9102733,20.25088167,0.161,-2.63,1E-15,8.8662E-15
FALSE,,D-lysopine,C9 H18 N2 O4,Full match,No results,No results,No results,Full match,Full match,-0.25,218.1266,8.074,91107040.04,11,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,DDA for preferred ion,59766940.65,69301101.51,84638607.21,56150049.87,4099266.438,1329596.119,12532956.44,60277211.38,27986379.59,4991024.832,26453978.65,19396011.19,36197608.46,30359327.41,17187526.18,15986531.42,19556539.86,7700306.014,16725754.11,14600622.08,10001561.43,22512769.25,16503878.94,8322794.332,11105098.72,34881625.55,51314906.51,91107040.04,47126110.84,28935747.94,11550715.02,34984782.55,13264104.04,22610327.06,10881730.45,8248218.845,11182134.03,12681219.74,6200249.523,36007142.14,17688343.23,10693320.9,8555021.943,10641073.52,5220622.23,10568693.64,4082474.619,10830716.26,13714629.07,11258634.36,10068567.86,15316747.79,6072607.863,12682740.37,8541675.221,13999027.16,11830681.17,10486121.88,21184671.44,10075473.58,18640821.66,13644921.38,8957912.542,24579.58051,19365.30499,31559914.32,22033694.67,23944512.19,23966984.04,8651410.231,29356875.22,28557001.35,7572822.64,32707490.61,7739816.444,21034654.56,10881730.45,23955748.12,79.32811413,48.88383269,46.25026539,1.933,0.95,0.003269614,0.007916239
TRUE,,?-glutamyltyramine,C13 H18 N2 O4,Full match,No results,No results,No results,Not the top hit,Full match,-0.26,266.12659,1.619,90292190.43,6,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,DDA for preferred ion,17329032.98,25424808.25,14509526.67,20753970.8,5744290.801,3802323.462,2324744.252,23405699.3,19201014.01,715997.6287,15607677.22,7242618.599,8856538.092,8810197.577,17739795,6194694.805,12781303.2,4097342.738,9882184.824,17325640.84,4241697.061,11329017.74,23123393.2,6181268.75,5206030.473,16057045.21,9239773.892,22651029.5,22498551.69,16177021.55,24981747.29,14676501.75,25703198.95,25875917.39,16740957.92,29586130.05,38164972.44,23573769.39,21510035.2,16956593.95,21665990.2,29274396.36,16085047.82,12771659.7,11739390.6,24595000.22,15808237.56,22256033.26,22524621.51,32490491.14,30517652,22990887.92,16465446.08,47032909.96,90292190.43,26599780.14,33416743.06,26646342.6,32094688.96,4575622.071,19171900.73,20993816.59,47919205.51,197470.0952,155024.9679,18302825.59,19061724.02,22181933.39,22290895.14,24620041.8,19541281.2,21956443.55,21773835.85,21276820.53,22842867.98,13645414.93,23573769.39,21865139.7,56.47471594,56.59254848,8.931532813,0.579,-0.79,6.83498E-06,2.81677E-05
TRUE,,,C30 H59 N O2 P2,Full match,No results,No results,No results,No results,No results,-1.73,527.40119,0.643,89892796.33,0,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No MS2,32178840.92,38439599.13,14467097.66,11668852.11,10918222.18,4450863.742,5291320.327,54076988.87,32466288.19,819963.3979,22777841.54,31716351.82,22781240.94,21595848.03,18482424.96,9579037.45,36752929.4,1708015.813,41976102.42,41123245.97,29720436.21,21839672.84,23170582.39,11788410.13,11555132.74,58840257.02,67621984.34,23988293.95,71255172.77,24455949.91,33455136.57,17925282.53,10894423.45,1928723.514,13092981.75,8822990.005,9536907.55,19611718.15,1085301.398,7766848.361,5564598.484,8718283.936,6306829.301,4977809.033,4636088.358,11689014.12,8650188.281,13394838.01,17807863.03,9482625.658,36206832.83,89892796.33,15295600.63,32029137.4,6537355.971,4619529.667,2674858.727,21382344.4,28047088.67,12408092.32,24554561.15,9842579.925,26102304.4,26728.1336,77451.77043,20977106.52,20412256.76,21785452.6,20311074.82,24658996.89,24100678.15,25223435.91,26484094.93,26843770.62,28529961.89,22975911.66,9842579.925,24379837.52,68.14939527,108.0090094,12.23730633,2.334,1.22,0.022023008,0.045905574
TRUE,,,C28 H55 N P2,Full match,No results,No results,No results,No results,No results,2.13,467.38197,0.638,89802760.73,0,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No MS2,30423573.46,26495025.53,29724308.54,20311260.09,20406703.01,16381170.01,15196127.25,89802760.73,23301782.14,8934901.523,17784319.49,39455784.78,55478026.62,17857414.08,22948419.7,28453813.88,68815457.79,26100923.74,34645862.72,14992793.58,50096351.81,18774591.88,58306583.5,17163627.77,32073208.13,37455334.18,47595740.5,33294939.31,78955941.1,53940262.21,61752134.44,24360188.66,36529625.02,4190119.823,11375540.77,18685177.77,12462618.86,30181296.79,11928750.45,8439027.501,9776314.062,10797433.78,15949809.33,13756237.41,7590122.579,20633371.82,8457768.006,7178259.238,18201547.42,15241347.47,40195664.03,43224949.17,29111030.67,34501796.6,11772665.49,12545503.67,12124435.54,17705825.15,23008826.82,7166902.973,19011787.66,23203840.91,16148987.56,5860410.593,7357035.126,29714832.02,26734154.96,30448460.81,26699354.33,30162040.25,32361342.05,30751665.59,33028754.66,33557649.19,32972718.73,29089061.21,15241347.47,30600063.2,57.52983603,57.72155387,8.033565448,1.909,0.93,6.23816E-06,2.59631E-05
FALSE,,,C21 H37 N,Full match,No results,No results,No results,No results,No results,-0.44,303.29247,1.027,89308347.11,0,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,DDA for preferred ion,2235626.971,804799.3597,6720776.474,2265311.071,6453257.911,1665422.453,18844469.63,12624498.74,2050321.947,4750135.052,1410782.077,5247316.904,4985912.462,2001653.652,309514.5807,3680814.432,3813658.865,3964353.789,2229051.478,1848753.066,7672286.3,508497.8334,316533.7776,661207.5904,3741346.096,1754400.627,3253340.149,13771573.04,17293729.87,9323251.944,9335810.956,843650.5848,3968945.923,1465915.617,24776393.78,3031812.409,3127626.652,4327957.147,7810656.01,3889212.193,8518228.797,6356143.338,19037870.19,34102486.17,4771040.155,3486287.739,32519202.79,2761288.504,2745636.288,3575859.472,4997326.272,48415825.15,17279831,7387569.094,3222567.166,15313379.75,4388737.509,998711.5987,13173502.28,8667101.099,89308347.11,56423801.18,3616506.357,107828.8683,595768.2729,6775747.504,4098188.306,4653794.932,4823575.287,8859126.769,9277843.608,3073335.37,12273922.96,9279394.138,13129323.46,3467077.291,4997326.272,7817437.137,99.9033434,137.2751665,45.7393673,0.694,-0.53,0.002031151,0.005078885
FALSE,,,,No results,No results,No results,No results,No results,No results,,81.00646,9.413,89187042.41,0,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,DDA for preferred ion,36553728.31,45766425.28,26602659.95,52674011.86,25992911.17,16050126.38,25286302.66,61245353.35,48157233.46,23572344.36,37932889.38,33012390.25,37417813.28,35342286.75,69687259.37,24991216,32555777.04,28540953.74,51208929.5,75753414.35,40049837.69,31546375.54,66188428.12,46217358.15,26119148.45,37315385.53,38903544.62,81365374.01,69047997.23,29136730.14,69258770.54,57536799.19,39176954.43,48253586.73,36585790.18,39213248.4,44428502.88,50500620.59,35488336.54,89187042.41,48168242.12,37942548.42,35589376.17,49181429.65,37311018.98,43755843.04,41502397.35,40311346.15,40550340.62,43529030.17,42563967.51,38833884.46,34409103.64,49274507.09,43569718.46,50542270.93,49842465.31,37190224.24,49068310.48,31938444.35,42204009,39865649.99,38382019.96,430745.5807,267499.4481,43077366.47,40293262.78,41631736.74,43339320.25,42692677.14,44402877.37,45835586.78,46754396.67,51187615.4,48360021.11,37675351.33,41502397.35,43871098.81,40.46151988,22.95878384,7.387631239,0.908,-0.14,0.642058245,0.81391842
FALSE,,,C17 H24 N2 O4,Full match,No results,No results,No results,No results,No results,-0.46,320.17346,1.05,89155188.91,0,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,DDA for preferred ion,56214753.13,68857748.21,48939998.73,70566321.35,15529927.53,12383012.46,23025258.57,68893478.9,57804904.57,9128251.136,45637717.87,41688485.76,40116452.3,37498712.02,84782772.67,46638078.1,32212391.28,26703842.42,61314507.12,67168509.54,38523169.07,35409113.81,86131521.32,31353253.74,31381574.45,55449088.95,54147470.39,89155188.91,58463311.99,44320517.79,67143790.76,53654747.75,53587811.05,51658921.68,19925426.35,34765899.82,44381346.58,38048281.85,33007686.26,68841721.93,18294694.58,63439661.02,20999230.97,22204485.08,17663088.66,37532808.18,42846111.05,49924884.13,37732894.56,47902550.26,47185091.82,60850701.25,27862514.75,42748403.38,53258564.24,60610343.25,59249712.56,43824789.09,85233542.51,11823067.72,76950806.54,43753445.73,21387011.46,105373.5536,88841.43902,47760199.36,45360367.94,46693787.22,43900209.41,55155440.03,55197176.2,51078943.5,58634306.93,62881242.17,54922711.27,47789038.41,43753445.73,53000827.39,42.59180664,42.14348199,11.91426102,1.092,0.13,0.656144551,0.82608599
FALSE,,Maltotetraose,C24 H42 O21,No match,Invalid mass,No results,No results,No results,No results,32993.43,688.2028,9.061,88844286.82,0,4,0,92.5,43.4,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,DDA for preferred ion,432215.1688,298068.5279,1204714.243,239383.6969,673508.9875,641606.4425,798550.1393,1468238.15,928943.906,433954.3295,56582.39916,338314.1948,1159118.343,108896.9273,218223.6119,641759.0908,921902.3017,921044.1527,68711.77904,63012.71808,579509.9886,59376.56586,912606.4891,88661.8774,825515.4174,89086.1128,215681.8999,194767.2192,65042.36453,695255.5752,713235.7845,56304.67967,9332512.854,10256634.93,21416162.42,24011795.55,12763501.51,13858714.2,7223516.142,603259.8115,10078401.94,12418502.8,24820560.21,8864967.065,12029460.54,14697155.05,3622195.493,19183844.79,21961027.3,32535514.49,17003486.13,1324808.273,18740530.25,9961499.234,9046530.407,7540422.696,7192092.401,16763253.01,6386403.499,84914300.42,11741146.44,88844286.82,5466040.803,28416.19166,23523.70108,8889717.477,6569112.978,11515797.15,6641810.045,2136982.862,2559611.099,2585032.119,2647525.317,2516790.832,2657487.303,433084.7491,12029460.54,2652506.31,79.56439576,113.0146514,68.33331691,0.036,-4.8,1E-15,8.8662E-15
TRUE,,,C21 H41 N5 O2,Full match,No results,No results,No results,No results,No results,-4.32,395.32432,0.629,88648327.94,0,0,0,,,,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,No matches found,DDA for preferred ion,40596792.79,49607729.53,20069267.86,23103845.17,17512804.77,6986761.39,6253945.359,58722839.08,10499461.93,2377330.223,28299589.73,40154878.42,29497742.06,27644328.19,20556306.42,15514313.01,39883320.57,10062920.38,44319562.73,45284358.33,36986201.28,28163045.13,32831318.36,18780352.46,16341173.71,61585741.77,68997196.99,30492449.92,75211659.2,30208120.6,33363866.35,39657263.99,15345415.73,3103274.632,14083433.65,14165002.21,11880027.55,22775641.81,2778199.847,8799465.37,8804622.373,12181769.84,7089605.573,9235592.732,5947314.358,17008053.5,2514781.257,16283671.36,23084539.9,12051792.75,41302610.98,88648327.94,17268950.31,31835164.44,8803815.057,6493855.29,4815015.234,27721976.24,31031984.2,11998975.93,26380429.01,10739899.02,27904025.5,82777.29649,122538.3814,25993562.38,24012109.89,26910942.3,24437950.31,29385672.5,27041793.75,30095114.86,29632895.87,30787530.54,29448113.99,29852931.33,12181769.84,28213733.12,57.40686748,93.56314179,8.741803216,2.451,1.29,0.001062153,0.002815264
